T,U:0,U:1,U:2,mag(U),p,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
348.432,9.19e-13,0,0,9.19e-13,100000,0.997574,1,0.19,-4.81,0,0,19
348.432,1.00652e-12,0,0,1.00652e-12,100000,0.997574,1,0.2,-4.8,0,0,20
348.432,1.10134e-12,0,0,1.10134e-12,100000,0.997574,1,0.21,-4.79,0,0,21
348.432,1.20345e-12,0,0,1.20345e-12,100000,0.997574,1,0.22,-4.78,0,0,22
348.432,1.11593e-12,0,0,1.11593e-12,100000,0.997574,1,0.23,-4.77,0,0,23
348.432,1.21804e-12,0,0,1.21804e-12,100000,0.997574,1,0.24,-4.76,0,0,24
348.432,1.34932e-12,0,0,1.34932e-12,100000,0.997574,1,0.25,-4.75,0,0,25
348.432,1.28368e-12,0,0,1.28368e-12,100000,0.997574,1,0.26,-4.74,0,0,26
348.432,1.26181e-12,0,0,1.26181e-12,100000,0.997574,1,0.27,-4.73,0,0,27
348.432,1.32744e-12,0,0,1.32744e-12,100000,0.997574,1,0.28,-4.72,0,0,28
348.432,1.29097e-12,0,0,1.29097e-12,100000,0.997574,1,0.29,-4.71,0,0,29
348.432,1.37121e-12,0,0,1.37121e-12,100000,0.997574,1,0.3,-4.7,0,0,30
348.432,1.35662e-12,0,0,1.35662e-12,100000,0.997574,1,0.31,-4.69,0,0,31
348.432,1.23263e-12,0,0,1.23263e-12,100000,0.997574,1,0.32,-4.68,0,0,32
348.432,1.40767e-12,0,0,1.40767e-12,100000,0.997574,1,0.33,-4.67,0,0,33
348.432,1.47331e-12,0,0,1.47331e-12,100000,0.997574,1,0.34,-4.66,0,0,34
348.432,1.53896e-12,0,0,1.53896e-12,100000,0.997574,1,0.35,-4.65,0,0,35
348.432,1.45144e-12,0,0,1.45144e-12,100000,0.997574,1,0.36,-4.64,0,0,36
348.432,1.2691e-12,0,0,1.2691e-12,100000,0.997574,1,0.37,-4.63,0,0,37
348.432,1.15969e-12,0,0,1.15969e-12,100000,0.997574,1,0.38,-4.62,0,0,38
348.432,1.11593e-12,0,0,1.11593e-12,100000,0.997574,1,0.39,-4.61,0,0,39
348.432,1.17427e-12,0,0,1.17427e-12,100000,0.997574,1,0.4,-4.6,0,0,40
348.432,1.28368e-12,0,0,1.28368e-12,100000,0.997574,1,0.41,-4.59,0,0,41
348.432,1.29827e-12,0,0,1.29827e-12,100000,0.997574,1,0.42,-4.58,0,0,42
348.432,1.18157e-12,0,0,1.18157e-12,100000,0.997574,1,0.43,-4.57,0,0,43
348.432,1.24722e-12,0,0,1.24722e-12,100000,0.997574,1,0.44,-4.56,0,0,44
348.432,1.19616e-12,0,0,1.19616e-12,100000,0.997574,1,0.45,-4.55,0,0,45
348.432,1.18157e-12,0,0,1.18157e-12,100000,0.997574,1,0.46,-4.54,0,0,46
348.432,1.00652e-12,0,0,1.00652e-12,100000,0.997574,1,0.47,-4.53,0,0,47
348.432,8.09595e-13,0,0,8.09595e-13,100000,0.997574,1,0.48,-4.52,0,0,48
348.432,6.49135e-13,0,0,6.49135e-13,100000,0.997574,1,0.49,-4.51,0,0,49
348.432,4.81381e-13,0,0,4.81381e-13,100000,0.997574,1,0.5,-4.5,0,0,50
348.432,4.52207e-13,0,0,4.52207e-13,100000,0.997574,1,0.51,-4.49,0,0,51
348.432,2.84453e-13,0,0,2.84453e-13,100000,0.997574,1,0.52,-4.48,0,0,52
348.432,1.45873e-13,0,0,1.45873e-13,100000,0.997574,1,0.53,-4.47,0,0,53
348.432,9.48173e-14,0,0,9.48173e-14,100000,0.997574,1,0.54,-4.46,0,0,54
348.432,9.48173e-14,0,0,9.48173e-14,100000,0.997574,1,0.55,-4.45,0,0,55
348.432,-5.83495e-14,0,0,1.75048e-13,100000,0.997574,1,0.56,-4.44,0,0,56
348.432,-8.02302e-14,0,0,1.53167e-13,100000,0.997574,1,0.57,-4.43,0,0,57
348.432,1.45873e-14,0,0,5.83492e-14,100000,0.997574,1,0.58,-4.42,0,0,58
348.432,1.09405e-13,0,0,1.53166e-13,100000,0.997574,1,0.59,-4.41,0,0,59
348.432,2.69865e-13,0,0,2.69865e-13,100000,0.997574,1,0.6,-4.4,0,0,60
348.432,3.28215e-13,0,0,3.28215e-13,100000,0.997574,1,0.61,-4.39,0,0,61
348.432,2.84453e-13,0,0,2.84453e-13,100000,0.997574,1,0.62,-4.38,0,0,62
348.432,2.77159e-13,0,0,2.77159e-13,100000,0.997574,1,0.63,-4.37,0,0,63
348.432,3.42802e-13,0,0,3.42802e-13,100000,0.997574,1,0.64,-4.36,0,0,64
348.432,3.64683e-13,0,0,3.64683e-13,100000,0.997574,1,0.65,-4.35,0,0,65
348.432,2.4069e-13,0,0,2.4069e-13,100000,0.997574,1,0.66,-4.34,0,0,66
348.432,1.09405e-13,0,0,1.09405e-13,100000,0.997574,1,0.67,-4.33,0,0,67
348.432,1.53167e-13,0,0,1.53167e-13,100000,0.997574,1,0.68,-4.32,0,0,68
348.432,2.33396e-13,0,0,2.33396e-13,100000,0.997574,1,0.69,-4.31,0,0,69
348.432,3.28214e-13,0,0,3.28214e-13,100000,0.997574,1,0.7,-4.3,0,0,70
348.432,4.74087e-13,0,0,4.74087e-13,100000,0.997574,1,0.71,-4.29,0,0,71
348.432,4.74087e-13,0,0,4.74087e-13,100000,0.997574,1,0.72,-4.28,0,0,72
348.432,5.32437e-13,0,0,5.32437e-13,100000,0.997574,1,0.73,-4.27,0,0,73
348.432,5.10556e-13,0,0,5.10556e-13,100000,0.997574,1,0.74,-4.26,0,0,74
348.432,4.81381e-13,0,0,4.81381e-13,100000,0.997574,1,0.75,-4.25,0,0,75
348.432,5.68905e-13,0,0,5.68905e-13,100000,0.997574,1,0.76,-4.24,0,0,76
348.432,6.7831e-13,0,0,6.7831e-13,100000,0.997574,1,0.77,-4.23,0,0,77
348.432,7.58539e-13,0,0,7.58539e-13,100000,0.997574,1,0.78,-4.22,0,0,78
348.432,8.09595e-13,0,0,8.09595e-13,100000,0.997574,1,0.79,-4.21,0,0,79
348.432,1.11593e-12,0,0,1.11593e-12,100000,0.997574,1,0.8,-4.2,0,0,80
348.432,1.21804e-12,0,0,1.21804e-12,100000,0.997574,1,0.81,-4.19,0,0,81
348.432,1.11593e-12,0,0,1.11593e-12,100000,0.997574,1,0.82,-4.18,0,0,82
348.432,1.2618e-12,0,0,1.2618e-12,100000,0.997574,1,0.83,-4.17,0,0,83
348.432,1.38579e-12,0,0,1.38579e-12,100000,0.997574,1,0.84,-4.16,0,0,84
348.432,1.44414e-12,0,0,1.44414e-12,100000,0.997574,1,0.85,-4.15,0,0,85
348.432,1.47332e-12,0,0,1.47332e-12,100000,0.997574,1,0.86,-4.14,0,0,86
348.432,1.64107e-12,0,0,1.64107e-12,100000,0.997574,1,0.87,-4.13,0,0,87
348.432,1.69212e-12,0,0,1.69212e-12,100000,0.997574,1,0.88,-4.12,0,0,88
348.432,1.75047e-12,0,0,1.75047e-12,100000,0.997574,1,0.89,-4.11,0,0,89
348.432,1.87446e-12,0,0,1.87446e-12,100000,0.997574,1,0.9,-4.1,0,0,90
348.432,1.89635e-12,0,0,1.89635e-12,100000,0.997574,1,0.91,-4.09,0,0,91
348.432,1.9474e-12,0,0,1.9474e-12,100000,0.997574,1,0.92,-4.08,0,0,92
348.432,1.80154e-12,0,0,1.80154e-12,100000,0.997574,1,0.93,-4.07,0,0,93
348.432,1.75047e-12,0,0,1.75047e-12,100000,0.997574,1,0.94,-4.06,0,0,94
348.432,1.63377e-12,0,0,1.63377e-12,100000,0.997574,1,0.95,-4.05,0,0,95
348.432,1.70671e-12,0,0,1.70671e-12,100000,0.997574,1,0.96,-4.04,0,0,96
348.432,1.56813e-12,0,0,1.56813e-12,100000,0.997574,1,0.97,-4.03,0,0,97
348.432,1.35662e-12,0,0,1.35662e-12,100000,0.997574,1,0.98,-4.02,0,0,98
348.432,1.41497e-12,0,0,1.41497e-12,100000,0.997574,1,0.99,-4.01,0,0,99
348.432,1.37121e-12,0,0,1.37121e-12,100000,0.997574,1,1,-4,0,0,100
348.432,1.40038e-12,0,0,1.40038e-12,100000,0.997574,1,1.01,-3.99,0,0,101
348.432,1.46603e-12,0,0,1.46603e-12,100000,0.997574,1,1.02,-3.98,0,0,102
348.432,1.56084e-12,0,0,1.56084e-12,100000,0.997574,1,1.03,-3.97,0,0,103
348.432,1.45873e-12,0,0,1.45873e-12,100000,0.997574,1,1.04,-3.96,0,0,104
348.432,1.56084e-12,0,0,1.56084e-12,100000,0.997574,1,1.05,-3.95,0,0,105
348.432,1.64107e-12,0,0,1.64107e-12,100000,0.997574,1,1.06,-3.94,0,0,106
348.432,1.72131e-12,0,0,1.72131e-12,100000,0.997574,1,1.07,-3.93,0,0,107
348.432,1.85259e-12,0,0,1.85259e-12,100000,0.997574,1,1.08,-3.92,0,0,108
348.432,1.88176e-12,0,0,1.88176e-12,100000,0.997574,1,1.09,-3.91,0,0,109
348.432,1.87447e-12,0,0,1.87447e-12,100000,0.997574,1,1.1,-3.9,0,0,110
348.432,1.81612e-12,0,0,1.81612e-12,100000,0.997574,1,1.11,-3.89,0,0,111
348.432,1.9474e-12,0,0,1.9474e-12,100000,0.997574,1,1.12,-3.88,0,0,112
348.432,1.90364e-12,0,0,1.90364e-12,100000,0.997574,1,1.13,-3.87,0,0,113
348.432,1.86717e-12,0,0,1.86717e-12,100000,0.997574,1,1.14,-3.86,0,0,114
348.432,1.86717e-12,0,0,1.86717e-12,100000,0.997574,1,1.15,-3.85,0,0,115
348.432,1.82341e-12,0,0,1.82341e-12,100000,0.997574,1,1.16,-3.84,0,0,116
348.432,1.91093e-12,0,0,1.91093e-12,100000,0.997574,1,1.17,-3.83,0,0,117
348.432,1.85258e-12,0,0,1.85258e-12,100000,0.997574,1,1.18,-3.82,0,0,118
348.432,1.6046e-12,0,0,1.6046e-12,100000,0.997574,1,1.19,-3.81,0,0,119
348.432,1.35662e-12,0,0,1.35662e-12,100000,0.997574,1,1.2,-3.8,0,0,120
348.432,1.28368e-12,0,0,1.28368e-12,100000,0.997574,1,1.21,-3.79,0,0,121
348.432,1.11593e-12,0,0,1.11593e-12,100000,0.997574,1,1.22,-3.78,0,0,122
348.432,9.26293e-13,0,0,9.26293e-13,100000,0.997574,1,1.23,-3.77,0,0,123
348.432,9.26293e-13,0,0,9.26293e-13,100000,0.997574,1,1.24,-3.76,0,0,124
348.432,7.95008e-13,0,0,7.95008e-13,100000,0.997574,1,1.25,-3.75,0,0,125
348.432,6.1996e-13,0,0,6.1996e-13,100000,0.997574,1,1.26,-3.74,0,0,126
348.432,5.54317e-13,0,0,5.54317e-13,100000,0.997574,1,1.27,-3.73,0,0,127
348.432,4.595e-13,0,0,4.595e-13,100000,0.997574,1,1.28,-3.72,0,0,128
348.432,3.28215e-13,0,0,3.28215e-13,100000,0.997574,1,1.29,-3.71,0,0,129
348.432,3.64683e-13,0,0,3.64683e-13,100000,0.997574,1,1.3,-3.7,0,0,130
348.432,3.28215e-13,0,0,3.28215e-13,100000,0.997574,1,1.31,-3.69,0,0,131
348.432,3.57389e-13,0,0,3.57389e-13,100000,0.997574,1,1.32,-3.68,0,0,132
348.432,3.86564e-13,0,0,3.86564e-13,100000,0.997574,1,1.33,-3.67,0,0,133
348.432,3.71976e-13,0,0,3.71976e-13,100000,0.997574,1,1.34,-3.66,0,0,134
348.432,4.52207e-13,0,0,4.52207e-13,100000,0.997574,1,1.35,-3.65,0,0,135
348.432,5.61612e-13,0,0,5.61612e-13,100000,0.997574,1,1.36,-3.64,0,0,136
348.432,6.7831e-13,0,0,6.7831e-13,100000,0.997574,1,1.37,-3.63,0,0,137
348.432,7.22071e-13,0,0,7.22071e-13,100000,0.997574,1,1.38,-3.62,0,0,138
348.432,7.0019e-13,0,0,7.0019e-13,100000,0.997574,1,1.39,-3.61,0,0,139
348.432,7.36659e-13,0,0,7.36659e-13,100000,0.997574,1,1.4,-3.6,0,0,140
348.432,7.22071e-13,0,0,7.22071e-13,100000,0.997574,1,1.41,-3.59,0,0,141
348.432,7.95008e-13,0,0,7.95008e-13,100000,0.997574,1,1.42,-3.58,0,0,142
348.432,8.16889e-13,0,0,8.16889e-13,100000,0.997574,1,1.43,-3.57,0,0,143
348.432,8.16889e-13,0,0,8.16889e-13,100000,0.997574,1,1.44,-3.56,0,0,144
348.432,6.27254e-13,0,0,6.27254e-13,100000,0.997574,1,1.45,-3.55,0,0,145
348.432,4.95969e-13,0,0,4.95969e-13,100000,0.997574,1,1.46,-3.54,0,0,146
348.432,4.01151e-13,0,0,4.01151e-13,100000,0.997574,1,1.47,-3.53,0,0,147
348.432,2.99039e-13,0,0,2.99039e-13,100000,0.997574,1,1.48,-3.52,0,0,148
348.432,2.33397e-13,0,0,2.33397e-13,100000,0.997574,1,1.49,-3.51,0,0,149
348.432,1.89635e-13,0,0,1.89635e-13,100000,0.997574,1,1.5,-3.5,0,0,150
348.432,1.96929e-13,0,0,1.96929e-13,100000,0.997574,1,1.51,-3.49,0,0,151
348.432,9.48173e-14,0,0,9.48173e-14,100000,0.997574,1,1.52,-3.48,0,0,152
348.432,9.48173e-14,0,0,9.48173e-14,100000,0.997574,1,1.53,-3.47,0,0,153
348.432,1.53167e-13,0,0,1.53167e-13,100000,0.997574,1,1.54,-3.46,0,0,154
348.432,1.31286e-13,0,0,1.45873e-13,100000,0.997574,1,1.55,-3.45,0,0,155
348.432,7.29363e-14,0,0,8.75237e-14,100000,0.997574,1,1.56,-3.44,0,0,156
348.432,5.10554e-14,0,0,1.09405e-13,100000,0.997574,1,1.57,-3.43,0,0,157
348.432,1.31286e-13,0,0,1.89635e-13,100000,0.997574,1,1.58,-3.42,0,0,158
348.432,1.82341e-13,0,0,1.82341e-13,100000,0.997574,1,1.59,-3.41,0,0,159
348.432,1.16698e-13,0,0,1.16698e-13,100000,0.997574,1,1.6,-3.4,0,0,160
348.432,1.82342e-13,0,0,1.82342e-13,100000,0.997574,1,1.61,-3.39,0,0,161
348.432,1.96929e-13,0,0,1.96929e-13,100000,0.997574,1,1.62,-3.38,0,0,162
348.432,2.47984e-13,0,0,2.47984e-13,100000,0.997574,1,1.63,-3.37,0,0,163
348.432,3.71976e-13,0,0,3.71976e-13,100000,0.997574,1,1.64,-3.36,0,0,164
348.432,5.61612e-13,0,0,5.61612e-13,100000,0.997574,1,1.65,-3.35,0,0,165
348.432,7.14778e-13,0,0,7.14778e-13,100000,0.997574,1,1.66,-3.34,0,0,166
348.432,8.46064e-13,0,0,8.46064e-13,100000,0.997574,1,1.67,-3.33,0,0,167
348.432,9.48174e-13,0,0,9.48174e-13,100000,0.997574,1,1.68,-3.32,0,0,168
348.432,9.99229e-13,0,0,9.99229e-13,100000,0.997574,1,1.69,-3.31,0,0,169
348.432,9.70055e-13,0,0,9.70055e-13,100000,0.997574,1,1.7,-3.3,0,0,170
348.432,9.7735e-13,0,0,9.7735e-13,100000,0.997574,1,1.71,-3.29,0,0,171
348.432,9.26294e-13,0,0,9.26294e-13,100000,0.997574,1,1.72,-3.28,0,0,172
348.432,8.53357e-13,0,0,8.53357e-13,100000,0.997574,1,1.73,-3.27,0,0,173
348.432,9.11706e-13,0,0,9.11706e-13,100000,0.997574,1,1.74,-3.26,0,0,174
348.432,8.60651e-13,0,0,8.60651e-13,100000,0.997574,1,1.75,-3.25,0,0,175
348.432,7.29365e-13,0,0,7.29365e-13,100000,0.997574,1,1.76,-3.24,0,0,176
348.432,8.16889e-13,0,0,8.16889e-13,100000,0.997574,1,1.77,-3.23,0,0,177
348.432,9.40881e-13,0,0,9.40881e-13,100000,0.997574,1,1.78,-3.22,0,0,178
348.432,9.7735e-13,0,0,9.7735e-13,100000,0.997574,1,1.79,-3.21,0,0,179
348.432,9.62762e-13,0,0,9.62762e-13,100000,0.997574,1,1.8,-3.2,0,0,180
348.432,9.40881e-13,0,0,9.40881e-13,100000,0.997574,1,1.81,-3.19,0,0,181
348.432,9.91936e-13,0,0,9.91936e-13,100000,0.997574,1,1.82,-3.18,0,0,182
348.432,1.07946e-12,0,0,1.07946e-12,100000,0.997574,1,1.83,-3.17,0,0,183
348.432,1.13051e-12,0,0,1.13051e-12,100000,0.997574,1,1.84,-3.16,0,0,184
348.432,1.22533e-12,0,0,1.22533e-12,100000,0.997574,1,1.85,-3.15,0,0,185
348.432,1.19616e-12,0,0,1.19616e-12,100000,0.997574,1,1.86,-3.14,0,0,186
348.432,1.1451e-12,0,0,1.1451e-12,100000,0.997574,1,1.87,-3.13,0,0,187
348.432,1.20345e-12,0,0,1.20345e-12,100000,0.997574,1,1.88,-3.12,0,0,188
348.432,1.18158e-12,0,0,1.18158e-12,100000,0.997574,1,1.89,-3.11,0,0,189
348.432,1.23993e-12,0,0,1.23993e-12,100000,0.997574,1,1.9,-3.1,0,0,190
348.432,1.36391e-12,0,0,1.36391e-12,100000,0.997574,1,1.91,-3.09,0,0,191
348.432,1.52438e-12,0,0,1.52438e-12,100000,0.997574,1,1.92,-3.08,0,0,192
348.432,1.52438e-12,0,0,1.52438e-12,100000,0.997574,1,1.93,-3.07,0,0,193
348.432,1.50978e-12,0,0,1.50978e-12,100000,0.997574,1,1.94,-3.06,0,0,194
348.432,1.4952e-12,0,0,1.4952e-12,100000,0.997574,1,1.95,-3.05,0,0,195
348.432,1.46603e-12,0,0,1.46603e-12,100000,0.997574,1,1.96,-3.04,0,0,196
348.432,1.48061e-12,0,0,1.48061e-12,100000,0.997574,1,1.97,-3.03,0,0,197
348.432,1.47331e-12,0,0,1.47331e-12,100000,0.997574,1,1.98,-3.02,0,0,198
348.432,1.56084e-12,0,0,1.56084e-12,100000,0.997574,1,1.99,-3.01,0,0,199
348.432,1.56084e-12,0,0,1.56084e-12,100000,0.997574,1,2,-3,0,0,200
348.432,1.59002e-12,0,0,1.59002e-12,100000,0.997574,1,2.01,-2.99,0,0,201
348.432,1.56084e-12,0,0,1.56084e-12,100000,0.997574,1,2.02,-2.98,0,0,202
348.432,1.50979e-12,0,0,1.50979e-12,100000,0.997574,1,2.03,-2.97,0,0,203
348.432,1.3858e-12,0,0,1.3858e-12,100000,0.997574,1,2.04,-2.96,0,0,204
348.432,1.2691e-12,0,0,1.2691e-12,100000,0.997574,1,2.05,-2.95,0,0,205
348.432,1.19616e-12,0,0,1.19616e-12,100000,0.997574,1,2.06,-2.94,0,0,206
348.432,1.22533e-12,0,0,1.22533e-12,100000,0.997574,1,2.07,-2.93,0,0,207
348.432,1.2618e-12,0,0,1.2618e-12,100000,0.997574,1,2.08,-2.92,0,0,208
348.432,1.27639e-12,0,0,1.27639e-12,100000,0.997574,1,2.09,-2.91,0,0,209
348.432,1.43685e-12,0,0,1.43685e-12,100000,0.997574,1,2.1,-2.9,0,0,210
348.432,1.46603e-12,0,0,1.46603e-12,100000,0.997574,1,2.11,-2.89,0,0,211
348.432,1.54625e-12,0,0,1.54625e-12,100000,0.997574,1,2.12,-2.88,0,0,212
348.432,1.64837e-12,0,0,1.64837e-12,100000,0.997574,1,2.13,-2.87,0,0,213
348.432,1.53896e-12,0,0,1.53896e-12,100000,0.997574,1,2.14,-2.86,0,0,214
348.432,1.48791e-12,0,0,1.48791e-12,100000,0.997574,1,2.15,-2.85,0,0,215
348.432,1.46602e-12,0,0,1.46602e-12,100000,0.997574,1,2.16,-2.84,0,0,216
348.432,1.50979e-12,0,0,1.50979e-12,100000,0.997574,1,2.17,-2.83,0,0,217
348.432,1.45873e-12,0,0,1.45873e-12,100000,0.997574,1,2.18,-2.82,0,0,218
348.432,1.24722e-12,0,0,1.24722e-12,100000,0.997574,1,2.19,-2.81,0,0,219
348.432,1.16698e-12,0,0,1.16698e-12,100000,0.997574,1,2.2,-2.8,0,0,220
348.432,1.11593e-12,0,0,1.11593e-12,100000,0.997574,1,2.21,-2.79,0,0,221
348.432,1.06487e-12,0,0,1.06487e-12,100000,0.997574,1,2.22,-2.78,0,0,222
348.432,1.01382e-12,0,0,1.01382e-12,100000,0.997574,1,2.23,-2.77,0,0,223
348.432,9.48173e-13,0,0,9.48173e-13,100000,0.997574,1,2.24,-2.76,0,0,224
348.432,9.26293e-13,0,0,9.26293e-13,100000,0.997574,1,2.25,-2.75,0,0,225
348.432,1.08676e-12,0,0,1.08676e-12,100000,0.997574,1,2.26,-2.74,0,0,226
348.432,1.07946e-12,0,0,1.07946e-12,100000,0.997574,1,2.27,-2.73,0,0,227
348.432,1.08675e-12,0,0,1.08675e-12,100000,0.997574,1,2.28,-2.72,0,0,228
348.432,9.77347e-13,0,0,9.77347e-13,100000,0.997574,1,2.29,-2.71,0,0,229
348.432,9.70057e-13,0,0,9.70057e-13,100000,0.997574,1,2.3,-2.7,0,0,230
348.432,1.07946e-12,0,0,1.07946e-12,100000,0.997574,1,2.31,-2.69,0,0,231
348.432,1.26909e-12,0,0,1.26909e-12,100000,0.997574,1,2.32,-2.68,0,0,232
348.432,1.56084e-12,0,0,1.56084e-12,100000,0.997574,1,2.33,-2.67,0,0,233
348.432,2.10787e-12,0,0,2.10787e-12,100000,0.997574,1,2.34,-2.66,0,0,234
348.432,3.05604e-12,0,0,3.05604e-12,100000,0.997574,1,2.35,-2.65,0,0,235
348.432,4.7117e-12,0,0,4.7117e-12,100000,0.997574,1,2.36,-2.64,0,0,236
348.432,8.16886e-12,0,0,8.16886e-12,100000,0.997574,1,2.37,-2.63,0,0,237
348.432,1.44268e-11,0,0,1.44268e-11,100000,0.997574,1,2.38,-2.62,0,0,238
348.432,2.57684e-11,0,0,2.57684e-11,100000,0.997574,1,2.39,-2.61,0,0,239
348.432,4.62199e-11,0,0,4.62199e-11,100000,0.997574,1,2.4,-2.6,0,0,240
348.432,8.29724e-11,0,0,8.29724e-11,100000,0.997574,1,2.41,-2.59,0,0,241
348.432,1.48681e-10,0,0,1.48681e-10,100000,0.997574,1,2.42,-2.58,0,0,242
348.432,2.65438e-10,0,0,2.65438e-10,100000,0.997574,1,2.43,-2.57,0,0,243
348.432,4.72038e-10,0,0,4.72038e-10,100000,0.997574,1,2.44,-2.56,0,0,244
348.432,8.35451e-10,0,0,8.35451e-10,100000,0.997574,1,2.45,-2.55,0,0,245
348.432,1.47148e-09,0,0,1.47148e-09,100000,0.997574,1,2.46,-2.54,0,0,246
348.432,2.57825e-09,0,0,2.57825e-09,100000,0.997574,1,2.47,-2.53,0,0,247
348.432,4.4936e-09,0,0,4.4936e-09,100000,0.997574,1,2.48,-2.52,0,0,248
348.432,7.79024e-09,0,0,7.79024e-09,100000,0.997574,1,2.49,-2.51,0,0,249
348.432,1.3432e-08,0,0,1.3432e-08,100000,0.997574,1,2.5,-2.5,0,0,250
348.432,2.30335e-08,0,0,2.30335e-08,100000,0.997574,1,2.51,-2.49,0,0,251
348.432,3.92806e-08,0,0,3.92806e-08,100000,0.997574,1,2.52,-2.48,0,0,252
348.432,6.66149e-08,0,0,6.66149e-08,100000,0.997574,1,2.53,-2.47,0,0,253
348.432,1.12335e-07,0,0,1.12335e-07,100000,0.997574,1,2.54,-2.46,0,0,254
348.432,1.88356e-07,0,0,1.88356e-07,100000,0.997574,1,2.55,-2.45,0,0,255
348.432,3.14012e-07,0,0,3.14012e-07,100000,0.997574,1,2.56,-2.44,0,0,256
348.432,5.20455e-07,0,0,5.20455e-07,100000,0.997574,1,2.57,-2.43,0,0,257
348.432,8.57562e-07,0,0,8.57562e-07,100000,0.997574,1,2.58,-2.42,0,0,258
348.432,1.40463e-06,0,0,1.40463e-06,100000,0.997574,1,2.59,-2.41,0,0,259
348.432,2.28692e-06,0,0,2.28692e-06,100000,0.997574,1,2.6,-2.4,0,0,260
348.432,3.70084e-06,0,0,3.70084e-06,100000,0.997574,1,2.61,-2.39,0,0,261
348.432,5.95222e-06,0,0,5.95222e-06,100000,0.997574,1,2.62,-2.38,0,0,262
348.432,9.51389e-06,0,0,9.51389e-06,100000,0.997574,1,2.63,-2.37,0,0,263
348.432,1.51115e-05,0,0,1.51115e-05,100000,0.997574,1,2.64,-2.36,0,0,264
348.432,2.38505e-05,0,0,2.38505e-05,100000,0.997574,1,2.65,-2.35,0,0,265
348.432,3.7402e-05,0,0,3.7402e-05,100000,0.997574,1,2.66,-2.34,0,0,266
348.432,5.82725e-05,0,0,5.82725e-05,100000,0.997574,1,2.67,-2.33,0,0,267
348.432,9.01931e-05,0,0,9.01931e-05,100000,0.997574,1,2.68,-2.32,0,0,268
348.432,0.000138672,0,0,0.000138672,100000,0.997574,1,2.69,-2.31,0,0,269
348.432,0.000211775,0,0,0.000211775,99999.9,0.997574,1,2.7,-2.3,0,0,270
348.432,0.000321214,0,0,0.000321214,99999.9,0.997573,1,2.71,-2.29,0,0,271
348.432,0.00048385,0,0,0.00048385,99999.8,0.997573,1,2.72,-2.28,0,0,272
348.432,0.000723746,0,0,0.000723746,99999.8,0.997573,1,2.73,-2.27,0,0,273
348.432,0.00107494,0,0,0.00107494,99999.6,0.997571,1,2.74,-2.26,0,0,274
348.432,0.0015851,0,0,0.0015851,99999.4,0.99757,1,2.75,-2.25,0,0,275
348.431,0.00232045,0,0,0.00232045,99999.1,0.997568,1,2.76,-2.24,0,0,276
348.431,0.00337198,0,0,0.00337198,99998.8,0.997566,1,2.77,-2.23,0,0,277
348.43,0.00486356,0,0,0.00486356,99998.2,0.997562,1,2.78,-2.22,0,0,278
348.43,0.00696201,0,0,0.00696201,99997.5,0.997556,1,2.79,-2.21,0,0,279
348.428,0.00988972,0,0,0.00988972,99996.4,0.997548,1,2.8,-2.2,0,0,280
348.427,0.0139398,0,0,0.0139398,99994.9,0.997537,1,2.81,-2.19,0,0,281
348.425,0.0194943,0,0,0.0194943,99992.8,0.997522,1,2.82,-2.18,0,0,282
