T,U:0,U:1,U:2,mag(U),p,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
348.432,-2.65161e-12,0,0,2.65161e-12,100000,0.997574,1,0.55,-4.45,0,0,55
348.432,-2.09583e-12,0,0,2.09583e-12,100000,0.997574,1,0.56,-4.44,0,0,56
348.432,-2.02727e-12,0,0,2.02727e-12,100000,0.997574,1,0.57,-4.43,0,0,57
348.432,-2.11954e-12,0,0,2.11954e-12,100000,0.997574,1,0.58,-4.42,0,0,58
348.432,-2.87224e-12,0,0,2.87224e-12,100000,0.997574,1,0.59,-4.41,0,0,59
348.432,-3.27156e-12,0,0,3.27156e-12,100000,0.997574,1,0.6,-4.4,0,0,60
348.432,-2.91382e-12,0,0,2.91382e-12,100000,0.997574,1,0.61,-4.39,0,0,61
348.432,-2.17642e-12,0,0,2.17642e-12,100000,0.997574,1,0.62,-4.38,0,0,62
348.432,-1.60934e-12,0,0,1.60934e-12,100000,0.997574,1,0.63,-4.37,0,0,63
348.432,-9.53279e-13,0,0,1.07654e-12,100000,0.997574,1,0.64,-4.36,0,0,64
348.432,-4.57314e-13,0,0,5.80576e-13,100000,0.997574,1,0.65,-4.35,0,0,65
348.432,-1.41134e-13,0,0,8.96756e-13,100000,0.997574,1,0.66,-4.34,0,0,66
348.432,5.86774e-13,0,0,5.86774e-13,100000,0.997574,1,0.67,-4.33,0,0,67
348.432,4.98885e-13,0,0,4.98885e-13,100000,0.997574,1,0.68,-4.32,0,0,68
348.432,9.8829e-14,0,0,4.81016e-13,100000,0.997574,1,0.69,-4.31,0,0,69
348.432,-1.30192e-13,0,0,2.51996e-13,100000,0.997574,1,0.7,-4.3,0,0,70
348.432,5.89692e-13,0,0,5.89692e-13,100000,0.997574,1,0.71,-4.29,0,0,71
348.432,1.05977e-12,0,0,1.05977e-12,100000,0.997574,1,0.72,-4.28,0,0,72
348.432,9.44895e-13,0,0,9.44895e-13,100000,0.997574,1,0.73,-4.27,0,0,73
348.432,1.5798e-12,0,0,1.5798e-12,100000,0.997574,1,0.74,-4.26,0,0,74
348.432,1.20965e-12,0,0,1.20965e-12,100000,0.997574,1,0.75,-4.25,0,0,75
348.432,5.23684e-13,0,0,5.23684e-13,100000,0.997574,1,0.76,-4.24,0,0,76
348.432,-1.13053e-13,0,0,1.0729e-12,100000,0.997574,1,0.77,-4.23,0,0,77
348.432,8.209e-13,0,0,2.00685e-12,100000,0.997574,1,0.78,-4.22,0,0,78
348.432,1.5634e-12,0,0,1.5634e-12,100000,0.997574,1,0.79,-4.21,0,0,79
348.432,1.89635e-14,0,0,2.80076e-13,100000,0.997574,1,0.8,-4.2,0,0,80
348.432,6.87064e-13,0,0,9.48177e-13,100000,0.997574,1,0.81,-4.19,0,0,81
348.432,1.39929e-12,0,0,1.39929e-12,100000,0.997574,1,0.82,-4.18,0,0,82
348.432,1.32671e-12,0,0,1.32671e-12,100000,0.997574,1,0.83,-4.17,0,0,83
348.432,6.87425e-13,0,0,8.02665e-13,100000,0.997574,1,0.84,-4.16,0,0,84
348.432,1.06779e-12,0,0,1.18303e-12,100000,0.997574,1,0.85,-4.15,0,0,85
348.432,1.04044e-12,0,0,1.21038e-12,100000,0.997574,1,0.86,-4.14,0,0,86
348.432,-4.41265e-14,0,0,1.25815e-13,100000,0.997574,1,0.87,-4.13,0,0,87
348.432,4.99615e-13,0,0,4.99615e-13,100000,0.997574,1,0.88,-4.12,0,0,88
348.432,1.9857e-12,0,0,1.9857e-12,100000,0.997574,1,0.89,-4.11,0,0,89
348.432,2.51922e-12,0,0,2.51922e-12,100000,0.997574,1,0.9,-4.1,0,0,90
348.432,2.24207e-12,0,0,2.24207e-12,100000,0.997574,1,0.91,-4.09,0,0,91
348.432,2.87333e-12,0,0,2.87333e-12,100000,0.997574,1,0.92,-4.08,0,0,92
348.432,3.8784e-12,0,0,3.8784e-12,100000,0.997574,1,0.93,-4.07,0,0,93
348.432,3.40723e-12,0,0,3.40723e-12,100000,0.997574,1,0.94,-4.06,0,0,94
348.432,2.77049e-12,0,0,2.77049e-12,100000,0.997574,1,0.95,-4.05,0,0,95
348.432,2.98894e-12,0,0,2.98894e-12,100000,0.997574,1,0.96,-4.04,0,0,96
348.432,3.83828e-12,0,0,3.83828e-12,100000,0.997574,1,0.97,-4.03,0,0,97
348.432,3.90794e-12,0,0,3.90794e-12,100000,0.997574,1,0.98,-4.02,0,0,98
348.432,2.77377e-12,0,0,2.77377e-12,100000,0.997574,1,0.99,-4.01,0,0,99
348.432,1.87557e-12,0,0,1.87557e-12,100000,0.997574,1,1,-4,0,0,100
348.432,8.42419e-13,0,0,8.42419e-13,100000,0.997574,1,1.01,-3.99,0,0,101
348.432,9.46348e-13,0,0,9.46348e-13,100000,0.997574,1,1.02,-3.98,0,0,102
348.432,1.10243e-12,0,0,1.10243e-12,100000,0.997574,1,1.03,-3.97,0,0,103
348.432,1.59366e-12,0,0,1.59366e-12,100000,0.997574,1,1.04,-3.96,0,0,104
348.432,1.99882e-12,0,0,1.99882e-12,100000,0.997574,1,1.05,-3.95,0,0,105
348.432,2.32922e-12,0,0,2.32922e-12,100000,0.997574,1,1.06,-3.94,0,0,106
348.432,2.75882e-12,0,0,2.75882e-12,100000,0.997574,1,1.07,-3.93,0,0,107
348.432,2.30881e-12,0,0,2.30881e-12,100000,0.997574,1,1.08,-3.92,0,0,108
348.432,2.42551e-12,0,0,2.42551e-12,100000,0.997574,1,1.09,-3.91,0,0,109
348.432,3.455e-12,0,0,3.455e-12,100000,0.997574,1,1.1,-3.9,0,0,110
348.432,3.47542e-12,0,0,3.47542e-12,100000,0.997574,1,1.11,-3.89,0,0,111
348.432,2.9831e-12,0,0,2.9831e-12,100000,0.997574,1,1.12,-3.88,0,0,112
348.432,3.33903e-12,0,0,3.33903e-12,100000,0.997574,1,1.13,-3.87,0,0,113
348.432,4.16868e-12,0,0,4.16868e-12,100000,0.997574,1,1.14,-3.86,0,0,114
348.432,4.14863e-12,0,0,4.14863e-12,100000,0.997574,1,1.15,-3.85,0,0,115
348.432,3.60927e-12,0,0,3.60927e-12,100000,0.997574,1,1.16,-3.84,0,0,116
348.432,2.86969e-12,0,0,2.86969e-12,100000,0.997574,1,1.17,-3.83,0,0,117
348.432,2.1994e-12,0,0,2.1994e-12,100000,0.997574,1,1.18,-3.82,0,0,118
348.432,2.78982e-12,0,0,2.78982e-12,100000,0.997574,1,1.19,-3.81,0,0,119
348.432,3.85652e-12,0,0,3.85652e-12,100000,0.997574,1,1.2,-3.8,0,0,120
348.432,4.44366e-12,0,0,4.44366e-12,100000,0.997574,1,1.21,-3.79,0,0,121
348.432,4.88237e-12,0,0,4.88237e-12,100000,0.997574,1,1.22,-3.78,0,0,122
348.432,5.91588e-12,0,0,5.91588e-12,100000,0.997574,1,1.23,-3.77,0,0,123
348.432,6.85968e-12,0,0,6.85968e-12,100000,0.997574,1,1.24,-3.76,0,0,124
348.432,6.72657e-12,0,0,6.72657e-12,100000,0.997574,1,1.25,-3.75,0,0,125
348.432,6.02018e-12,0,0,6.02018e-12,100000,0.997574,1,1.26,-3.74,0,0,126
348.432,5.46841e-12,0,0,5.46841e-12,100000,0.997574,1,1.27,-3.73,0,0,127
348.432,4.36671e-12,0,0,4.36671e-12,100000,0.997574,1,1.28,-3.72,0,0,128
348.432,3.84157e-12,0,0,3.84157e-12,100000,0.997574,1,1.29,-3.71,0,0,129
348.432,4.35248e-12,0,0,4.35248e-12,100000,0.997574,1,1.3,-3.7,0,0,130
348.432,5.16026e-12,0,0,5.16026e-12,100000,0.997574,1,1.31,-3.69,0,0,131
348.432,5.81559e-12,0,0,5.81559e-12,100000,0.997574,1,1.32,-3.68,0,0,132
348.432,5.90931e-12,0,0,5.90931e-12,100000,0.997574,1,1.33,-3.67,0,0,133
348.432,5.80903e-12,0,0,5.80903e-12,100000,0.997574,1,1.34,-3.66,0,0,134
348.432,6.42424e-12,0,0,6.42424e-12,100000,0.997574,1,1.35,-3.65,0,0,135
348.432,6.46035e-12,0,0,6.46035e-12,100000,0.997574,1,1.36,-3.64,0,0,136
348.432,5.24013e-12,0,0,5.24013e-12,100000,0.997574,1,1.37,-3.63,0,0,137
348.432,4.13186e-12,0,0,4.13186e-12,100000,0.997574,1,1.38,-3.62,0,0,138
348.432,3.25552e-12,0,0,3.25552e-12,100000,0.997574,1,1.39,-3.61,0,0,139
348.432,3.24969e-12,0,0,3.24969e-12,100000,0.997574,1,1.4,-3.6,0,0,140
348.432,3.29345e-12,0,0,3.29345e-12,100000,0.997574,1,1.41,-3.59,0,0,141
348.432,2.82483e-12,0,0,2.82483e-12,100000,0.997574,1,1.42,-3.58,0,0,142
348.432,3.31752e-12,0,0,3.31752e-12,100000,0.997574,1,1.43,-3.57,0,0,143
348.432,4.17015e-12,0,0,4.17015e-12,100000,0.997574,1,1.44,-3.56,0,0,144
348.432,4.59317e-12,0,0,4.59317e-12,100000,0.997574,1,1.45,-3.55,0,0,145
348.432,4.58807e-12,0,0,4.58807e-12,100000,0.997574,1,1.46,-3.54,0,0,146
348.432,4.88602e-12,0,0,4.88602e-12,100000,0.997574,1,1.47,-3.53,0,0,147
348.432,4.75801e-12,0,0,4.75801e-12,100000,0.997574,1,1.48,-3.52,0,0,148
348.432,4.52972e-12,0,0,4.52972e-12,100000,0.997574,1,1.49,-3.51,0,0,149
348.432,4.19494e-12,0,0,4.19494e-12,100000,0.997574,1,1.5,-3.5,0,0,150
348.432,3.50241e-12,0,0,3.50241e-12,100000,0.997574,1,1.51,-3.49,0,0,151
348.432,3.25334e-12,0,0,3.25334e-12,100000,0.997574,1,1.52,-3.48,0,0,152
348.432,3.15997e-12,0,0,3.15997e-12,100000,0.997574,1,1.53,-3.47,0,0,153
348.432,3.32116e-12,0,0,3.32116e-12,100000,0.997574,1,1.54,-3.46,0,0,154
348.432,3.46886e-12,0,0,3.46886e-12,100000,0.997574,1,1.55,-3.45,0,0,155
348.432,3.53049e-12,0,0,3.53049e-12,100000,0.997574,1,1.56,-3.44,0,0,156
348.432,4.05017e-12,0,0,4.05017e-12,100000,0.997574,1,1.57,-3.43,0,0,157
348.432,4.66138e-12,0,0,4.66138e-12,100000,0.997574,1,1.58,-3.42,0,0,158
348.432,4.78427e-12,0,0,4.78427e-12,100000,0.997574,1,1.59,-3.41,0,0,159
348.432,4.76458e-12,0,0,4.76458e-12,100000,0.997574,1,1.6,-3.4,0,0,160
348.432,4.0921e-12,0,0,4.0921e-12,100000,0.997574,1,1.61,-3.39,0,0,161
348.432,3.32372e-12,0,0,3.32372e-12,100000,0.997574,1,1.62,-3.38,0,0,162
348.432,2.629e-12,0,0,2.629e-12,100000,0.997574,1,1.63,-3.37,0,0,163
348.432,3.35033e-12,0,0,3.35033e-12,100000,0.997574,1,1.64,-3.36,0,0,164
348.432,4.05053e-12,0,0,4.05053e-12,100000,0.997574,1,1.65,-3.35,0,0,165
348.432,3.04072e-12,0,0,3.04072e-12,100000,0.997574,1,1.66,-3.34,0,0,166
348.432,2.57357e-12,0,0,2.57357e-12,100000,0.997574,1,1.67,-3.33,0,0,167
348.432,3.12642e-12,0,0,3.12642e-12,100000,0.997574,1,1.68,-3.32,0,0,168
348.432,3.84521e-12,0,0,3.84521e-12,100000,0.997574,1,1.69,-3.31,0,0,169
348.432,3.87001e-12,0,0,3.87001e-12,100000,0.997574,1,1.7,-3.3,0,0,170
348.432,3.70298e-12,0,0,3.70298e-12,100000,0.997574,1,1.71,-3.29,0,0,171
348.432,4.01042e-12,0,0,4.01042e-12,100000,0.997574,1,1.72,-3.28,0,0,172
348.432,3.71211e-12,0,0,3.71211e-12,100000,0.997574,1,1.73,-3.27,0,0,173
348.432,2.97508e-12,0,0,2.97508e-12,100000,0.997574,1,1.74,-3.26,0,0,174
348.432,2.03748e-12,0,0,2.03748e-12,100000,0.997574,1,1.75,-3.25,0,0,175
348.432,1.52875e-12,0,0,1.52875e-12,100000,0.997574,1,1.76,-3.24,0,0,176
348.432,2.13996e-12,0,0,2.13996e-12,100000,0.997574,1,1.77,-3.23,0,0,177
348.432,2.89448e-12,0,0,2.89448e-12,100000,0.997574,1,1.78,-3.22,0,0,178
348.432,2.77778e-12,0,0,2.77778e-12,100000,0.997574,1,1.79,-3.21,0,0,179
348.432,2.22785e-12,0,0,2.22785e-12,100000,0.997574,1,1.8,-3.2,0,0,180
348.432,2.07066e-12,0,0,2.07066e-12,100000,0.997574,1,1.81,-3.19,0,0,181
348.432,3.03817e-12,0,0,3.03817e-12,100000,0.997574,1,1.82,-3.18,0,0,182
348.432,3.94149e-12,0,0,3.94149e-12,100000,0.997574,1,1.83,-3.17,0,0,183
348.432,3.43604e-12,0,0,3.43604e-12,100000,0.997574,1,1.84,-3.16,0,0,184
348.432,2.88099e-12,0,0,2.88099e-12,100000,0.997574,1,1.85,-3.15,0,0,185
348.432,2.67386e-12,0,0,2.67386e-12,100000,0.997574,1,1.86,-3.14,0,0,186
348.432,3.16581e-12,0,0,3.16581e-12,100000,0.997574,1,1.87,-3.13,0,0,187
348.432,3.9816e-12,0,0,3.9816e-12,100000,0.997574,1,1.88,-3.12,0,0,188
348.432,3.20191e-12,0,0,3.20191e-12,100000,0.997574,1,1.89,-3.11,0,0,189
348.432,2.2924e-12,0,0,2.2924e-12,100000,0.997574,1,1.9,-3.1,0,0,190
348.432,1.58527e-12,0,0,1.58527e-12,100000,0.997574,1,1.91,-3.09,0,0,191
348.432,2.10276e-12,0,0,2.10276e-12,100000,0.997574,1,1.92,-3.08,0,0,192
348.432,2.73257e-12,0,0,2.73257e-12,100000,0.997574,1,1.93,-3.07,0,0,193
348.432,2.13193e-12,0,0,2.13193e-12,100000,0.997574,1,1.94,-3.06,0,0,194
348.432,2.54585e-12,0,0,2.54585e-12,100000,0.997574,1,1.95,-3.05,0,0,195
348.432,2.65233e-12,0,0,2.65233e-12,100000,0.997574,1,1.96,-3.04,0,0,196
348.432,2.18299e-12,0,0,2.18299e-12,100000,0.997574,1,1.97,-3.03,0,0,197
348.432,1.20382e-12,0,0,1.20382e-12,100000,0.997574,1,1.98,-3.02,0,0,198
348.432,3.89481e-13,0,0,3.89481e-13,100000,0.997574,1,1.99,-3.01,0,0,199
348.432,2.6476e-13,0,0,2.6476e-13,100000,0.997574,1,2,-3,0,0,200
348.432,5.31342e-13,0,0,5.31342e-13,100000,0.997574,1,2.01,-2.99,0,0,201
348.432,-1.24719e-13,0,0,8.81071e-13,100000,0.997574,1,2.02,-2.98,0,0,202
348.432,-6.1777e-13,0,0,6.1777e-13,100000,0.997574,1,2.03,-2.97,0,0,203
348.432,3.07062e-13,0,0,5.36813e-13,100000,0.997574,1,2.04,-2.96,0,0,204
348.432,9.76617e-13,0,0,9.76617e-13,100000,0.997574,1,2.05,-2.95,0,0,205
348.432,2.38865e-13,0,0,8.70495e-13,100000,0.997574,1,2.06,-2.94,0,0,206
348.432,-1.12614e-12,0,0,1.12614e-12,100000,0.997574,1,2.07,-2.93,0,0,207
348.432,-2.01377e-12,0,0,2.01377e-12,100000,0.997574,1,2.08,-2.92,0,0,208
348.432,-1.6407e-12,0,0,1.6407e-12,100000,0.997574,1,2.09,-2.91,0,0,209
348.432,-1.35735e-12,0,0,1.35735e-12,100000,0.997574,1,2.1,-2.9,0,0,210
348.432,-1.18887e-12,0,0,1.18887e-12,100000,0.997574,1,2.11,-2.89,0,0,211
348.432,-3.65412e-13,0,0,3.65412e-13,100000,0.997574,1,2.12,-2.88,0,0,212
348.432,5.31709e-13,0,0,7.24991e-13,100000,0.997574,1,2.13,-2.87,0,0,213
348.432,1.53131e-12,0,0,1.53131e-12,100000,0.997574,1,2.14,-2.86,0,0,214
348.432,2.98712e-12,0,0,2.98712e-12,100000,0.997574,1,2.15,-2.85,0,0,215
348.432,2.8912e-12,0,0,2.8912e-12,100000,0.997574,1,2.16,-2.84,0,0,216
348.432,2.58086e-12,0,0,2.58086e-12,100000,0.997574,1,2.17,-2.83,0,0,217
348.432,3.2041e-12,0,0,3.2041e-12,100000,0.997574,1,2.18,-2.82,0,0,218
348.432,3.6202e-12,0,0,3.6202e-12,100000,0.997574,1,2.19,-2.81,0,0,219
348.432,4.55744e-12,0,0,4.55744e-12,100000,0.997574,1,2.2,-2.8,0,0,220
348.432,5.11175e-12,0,0,5.11175e-12,100000,0.997574,1,2.21,-2.79,0,0,221
348.432,4.99433e-12,0,0,4.99433e-12,100000,0.997574,1,2.22,-2.78,0,0,222
348.432,4.5505e-12,0,0,4.5505e-12,100000,0.997574,1,2.23,-2.77,0,0,223
348.432,3.53851e-12,0,0,3.53851e-12,100000,0.997574,1,2.24,-2.76,0,0,224
348.432,2.56918e-12,0,0,2.56918e-12,100000,0.997574,1,2.25,-2.75,0,0,225
348.432,1.8019e-12,0,0,1.8019e-12,100000,0.997574,1,2.26,-2.74,0,0,226
348.432,1.11264e-12,0,0,1.11264e-12,100000,0.997574,1,2.27,-2.73,0,0,227
348.432,1.41789e-12,0,0,1.41789e-12,100000,0.997574,1,2.28,-2.72,0,0,228
348.432,2.24499e-12,0,0,2.24499e-12,100000,0.997574,1,2.29,-2.71,0,0,229
348.432,2.39633e-12,0,0,2.39633e-12,100000,0.997574,1,2.3,-2.7,0,0,230
348.432,2.02836e-12,0,0,2.02836e-12,100000,0.997574,1,2.31,-2.69,0,0,231
348.432,2.72892e-12,0,0,2.72892e-12,100000,0.997574,1,2.32,-2.68,0,0,232
348.432,2.55679e-12,0,0,2.55679e-12,100000,0.997574,1,2.33,-2.67,0,0,233
348.432,2.40544e-12,0,0,2.40544e-12,100000,0.997574,1,2.34,-2.66,0,0,234
348.432,2.028e-12,0,0,2.028e-12,100000,0.997574,1,2.35,-2.65,0,0,235
348.432,1.2731e-12,0,0,1.2731e-12,100000,0.997574,1,2.36,-2.64,0,0,236
348.432,1.08675e-12,0,0,1.08675e-12,100000,0.997574,1,2.37,-2.63,0,0,237
348.432,1.3475e-12,0,0,1.3475e-12,100000,0.997574,1,2.38,-2.62,0,0,238
348.432,7.45046e-13,0,0,1.21986e-12,100000,0.997574,1,2.39,-2.61,0,0,239
348.432,3.23472e-13,0,0,7.98289e-13,100000,0.997574,1,2.4,-2.6,0,0,240
348.432,-4.04435e-13,0,0,1.52619e-12,100000,0.997574,1,2.41,-2.59,0,0,241
348.432,-1.36938e-12,0,0,1.36938e-12,100000,0.997574,1,2.42,-2.58,0,0,242
348.432,-1.15677e-12,0,0,1.15677e-12,100000,0.997574,1,2.43,-2.57,0,0,243
348.432,-1.12578e-12,0,0,1.12578e-12,100000,0.997574,1,2.44,-2.56,0,0,244
348.432,-1.43831e-12,0,0,1.43831e-12,100000,0.997574,1,2.45,-2.55,0,0,245
348.432,-1.04956e-12,0,0,1.08092e-12,100000,0.997574,1,2.46,-2.54,0,0,246
348.432,-5.94069e-13,0,0,6.25431e-13,100000,0.997574,1,2.47,-2.53,0,0,247
348.432,-7.92821e-13,0,0,7.92821e-13,100000,0.997574,1,2.48,-2.52,0,0,248
348.432,-1.45851e-15,0,0,3.64683e-13,100000,0.997574,1,2.49,-2.51,0,0,249
348.432,-4.8138e-14,0,0,4.11362e-13,100000,0.997574,1,2.5,-2.5,0,0,250
348.432,-3.0998e-14,0,0,4.28502e-13,100000,0.997574,1,2.51,-2.49,0,0,251
348.432,2.51267e-13,0,0,2.51267e-13,100000,0.997574,1,2.52,-2.48,0,0,252
348.432,9.88292e-14,0,0,9.88292e-14,100000,0.997574,1,2.53,-2.47,0,0,253
348.432,-3.43166e-13,0,0,4.35796e-13,100000,0.997574,1,2.54,-2.46,0,0,254
348.432,-1.24685e-12,0,0,1.24685e-12,100000,0.997574,1,2.55,-2.45,0,0,255
348.432,-1.93464e-12,0,0,1.93464e-12,100000,0.997574,1,2.56,-2.44,0,0,256
348.432,-1.81174e-12,0,0,1.81174e-12,100000,0.997574,1,2.57,-2.43,0,0,257
348.432,-2.42513e-13,0,0,1.22643e-12,100000,0.997574,1,2.58,-2.42,0,0,258
348.432,2.02764e-12,0,0,2.02764e-12,100000,0.997574,1,2.59,-2.41,0,0,259
348.432,6.81448e-12,0,0,6.81448e-12,100000,0.997574,1,2.6,-2.4,0,0,260
348.432,1.62641e-11,0,0,1.62641e-11,100000,0.997574,1,2.61,-2.39,0,0,261
348.432,3.43549e-11,0,0,3.43549e-11,100000,0.997574,1,2.62,-2.38,0,0,262
348.432,7.17976e-11,0,0,7.17976e-11,100000,0.997574,1,2.63,-2.37,0,0,263
348.432,1.52005e-10,0,0,1.52005e-10,100000,0.997574,1,2.64,-2.36,0,0,264
348.432,3.22424e-10,0,0,3.22424e-10,100000,0.997574,1,2.65,-2.35,0,0,265
348.432,6.79471e-10,0,0,6.79471e-10,100000,0.997574,1,2.66,-2.34,0,0,266
348.432,1.42006e-09,0,0,1.42006e-09,100000,0.997574,1,2.67,-2.33,0,0,267
348.432,2.9446e-09,0,0,2.9446e-09,100000,0.997574,1,2.68,-2.32,0,0,268
348.432,6.05566e-09,0,0,6.05566e-09,100000,0.997574,1,2.69,-2.31,0,0,269
348.432,1.23493e-08,0,0,1.23493e-08,100000,0.997574,1,2.7,-2.3,0,0,270
348.432,2.49767e-08,0,0,2.49767e-08,100000,0.997574,1,2.71,-2.29,0,0,271
348.432,5.00993e-08,0,0,5.00993e-08,100000,0.997574,1,2.72,-2.28,0,0,272
348.432,9.96619e-08,0,0,9.96619e-08,100000,0.997574,1,2.73,-2.27,0,0,273
348.432,1.96605e-07,0,0,1.96605e-07,100000,0.997574,1,2.74,-2.26,0,0,274
348.432,3.84574e-07,0,0,3.84574e-07,100000,0.997574,1,2.75,-2.25,0,0,275
348.432,7.4581e-07,0,0,7.4581e-07,100000,0.997574,1,2.76,-2.24,0,0,276
348.432,1.43378e-06,0,0,1.43378e-06,100000,0.997574,1,2.77,-2.23,0,0,277
348.432,2.732e-06,0,0,2.732e-06,100000,0.997574,1,2.78,-2.22,0,0,278
348.432,5.15893e-06,0,0,5.15893e-06,100000,0.997574,1,2.79,-2.21,0,0,279
348.432,9.65273e-06,0,0,9.65273e-06,100000,0.997574,1,2.8,-2.2,0,0,280
