T,U:0,U:1,U:2,U_0:0,U_0:1,U_0:2,ddt0(p),ddt0(rho),ddt0(rho,K),ddt0(rho,U):0,ddt0(rho,U):1,ddt0(rho,U):2,ddt0(rho,e),ddtCorrDdt0(rho,U):0,ddtCorrDdt0(rho,U):1,ddtCorrDdt0(rho,U):2,mag(U),p,p_0,rho,rho_0,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
348.432,5.92705e-13,0,0,5.12859e-13,0,0,-4.51314e-06,-3.55646e-11,4.31627e-21,8.73115e-09,0,0,-4.01645e-06,8.73115e-09,0,0,5.92705e-13,100000,100000,0.997574,0.997574,1,0,-5,0,0,0
348.432,9.10172e-13,0,0,8.2994e-13,0,0,-3.67506e-06,-3.96195e-11,6.31074e-21,8.00356e-09,0,0,-1.27494e-06,8.00356e-09,0,0,9.10172e-13,100000,100000,0.997574,0.997574,1,0.0100002,-4.99,0,0,1
348.432,1.36545e-12,0,0,1.29635e-12,0,0,-8.90059e-06,-3.87268e-11,9.39815e-21,7.27596e-09,0,0,3.49608e-07,7.27596e-09,0,0,1.36545e-12,100000,100000,0.997574,0.997574,1,0.02,-4.98,0,0,2
348.432,1.60921e-12,0,0,1.54817e-12,0,0,-8.40247e-06,-6.80995e-12,1.26152e-20,8.00356e-09,0,0,-1.49052e-06,8.00356e-09,0,0,1.60921e-12,100000,100000,0.997574,0.997574,1,0.0300002,-4.97,0,0,3
348.432,1.67101e-12,0,0,1.63838e-12,0,0,2.05714e-06,1.99014e-11,6.19583e-21,3.63798e-09,0,0,-1.90285e-06,3.63798e-09,0,0,1.67101e-12,100000,100000,0.997574,0.997574,1,0.04,-4.96,0,0,4
348.432,1.60345e-12,0,0,1.64337e-12,0,0,-1.81617e-06,1.5156e-12,-7.25903e-21,-4.36558e-09,0,0,-1.72016e-06,-4.36558e-09,0,0,1.60345e-12,100000,100000,0.997574,0.997574,1,0.0500002,-4.95,0,0,5
348.432,1.59846e-12,0,0,1.66909e-12,0,0,-2.03893e-06,2.47444e-11,-7.20247e-21,-4.36558e-09,0,0,-9.05607e-07,-4.36558e-09,0,0,1.59846e-12,100000,100000,0.997574,0.997574,1,0.0599999,-4.94,0,0,6
348.432,1.20537e-12,0,0,1.26487e-12,0,0,1.05314e-05,8.84574e-11,-3.56585e-21,-3.63798e-09,0,0,4.75253e-07,-3.63798e-09,0,0,1.20537e-12,100000,100000,0.997574,0.997574,1,0.0700002,-4.93,0,0,7
348.432,5.88866e-13,0,0,6.65258e-13,0,0,5.47278e-06,7.46022e-11,-4.84501e-21,-8.00353e-09,0,0,8.80537e-07,-8.00353e-09,0,0,5.88866e-13,100000,100000,0.997574,0.997574,1,0.0799999,-4.92,0,0,8
348.432,-3.8388e-14,0,0,3.762e-14,0,0,9.2358e-07,5.11822e-11,-9.74505e-22,-8.73113e-09,0,0,2.04671e-06,-8.73113e-09,0,0,4.22264e-13,100000,100000,0.997574,0.997574,1,0.0900002,-4.91,0,0,9
348.432,-6.0998e-13,0,0,-5.59692e-13,0,0,6.86634e-06,3.56771e-11,3.58007e-21,-6.54836e-09,0,0,2.31307e-06,-6.54836e-09,0,0,6.0998e-13,100000,100000,0.997574,0.997574,1,0.0999999,-4.9,0,0,10
